date,flow_windsor,storage,shortfall_london,restrictions
2072-03-29,8363,202828,0,0
2072-03-30,8001,202828,0,0
2072-03-31,7674,202828,0,0
2072-04-01,7379,202828,0,0
2072-04-02,7097,202828,0,0
2072-04-03,6831,202828,0,0
2072-04-04,6584,202828,0,0
2072-04-05,6351,202828,0,0
2072-04-06,6131,202828,0,0
2072-04-07,7293,202828,0,0
2072-04-08,7182,202828,0,0
2072-04-09,6825,202828,0,0
2072-04-10,6489,202828,0,0
2072-04-11,10555,202828,0,0
2072-04-12,10055,202828,0,0
2072-04-13,9536,202828,0,0
2072-04-14,8793,202828,0,0
2072-04-15,8148,202828,0,0
2072-04-16,7596,202828,0,0
2072-04-17,7123,202828,0,0
2072-04-18,6714,202828,0,0
2072-04-19,6356,202828,0,0
2072-04-20,6041,202828,0,0
2072-04-21,5759,202828,0,0
2072-04-22,5506,202828,0,0
2072-04-23,5295,202828,0,0
2072-04-24,5189,202828,0,0
2072-04-25,5757,202828,0,0
2072-04-26,5697,202828,0,0
2072-04-27,6225,202828,0,0
2072-04-28,6325,202828,0,0
2072-04-29,6209,202828,0,0
2072-04-30,5879,202828,0,0
2072-05-01,5538,202828,0,0
2072-05-02,5236,202828,0,0
2072-05-03,4967,202828,0,0
2072-05-04,5328,202828,0,0
2072-05-05,5251,202828,0,0
2072-05-06,5016,202828,0,0
2072-05-07,5105,202828,0,0
2072-05-08,4959,202828,0,0
2072-05-09,4735,202828,0,0
2072-05-10,4509,202828,0,0
2072-05-11,4300,202828,0,0
2072-05-12,4441,202828,0,0
2072-05-13,4733,202828,0,0
2072-05-14,4641,202828,0,0
2072-05-15,9756,202828,0,0
2072-05-16,9282,202828,0,0
2072-05-17,8235,202828,0,0
2072-05-18,7340,202828,0,0
2072-05-19,6831,202828,0,0
2072-05-20,6242,202828,0,0
2072-05-21,5716,202828,0,0
2072-05-22,5269,202828,0,0
2072-05-23,4892,202828,0,0
2072-05-24,4570,202828,0,0
2072-05-25,4290,202828,0,0
2072-05-26,4049,202828,0,0
2072-05-27,3835,202828,0,0
2072-05-28,3647,202828,0,0
2072-05-29,3477,202828,0,0
2072-05-30,3336,202828,0,0
2072-05-31,3338,202828,0,0
2072-06-01,3285,202828,0,0
2072-06-02,3244,202828,0,0
2072-06-03,3513,202828,0,0
2072-06-04,3940,202828,0,0
2072-06-05,3971,202828,0,0
2072-06-06,4029,202828,0,0
2072-06-07,3900,202828,0,0
2072-06-08,3694,202828,0,0
2072-06-09,3481,202828,0,0
2072-06-10,3288,202828,0,0
2072-06-11,3113,202828,0,0
2072-06-12,2955,202828,0,0
2072-06-13,2818,202828,0,0
2072-06-14,2695,202828,0,0
2072-06-15,3340,202828,0,0
2072-06-16,3672,202828,0,0
2072-06-17,3613,202828,0,0
2072-06-18,3414,202828,0,0
2072-06-19,3196,202828,0,0
2072-06-20,2994,202828,0,0
2072-06-21,2814,202828,0,0
2072-06-22,2655,202828,0,0
2072-06-23,2514,202828,0,0
2072-06-24,2418,202828,0,0
2072-06-25,2433,202828,0,0
2072-06-26,2512,202828,0,0
2072-06-27,2523,202828,0,0
2072-06-28,2465,202828,0,0
2072-06-29,2368,202828,0,0
2072-06-30,2261,202828,0,0
2072-07-01,2144,202758,0,0
2072-07-02,2268,202666,0,0
2072-07-03,2356,202633,0,0
2072-07-04,2504,202607,0,0
2072-07-05,3198,202619,0,0
2072-07-06,3831,202785,0,0
2072-07-07,3822,202828,0,0
2072-07-08,3532,202828,0,0
2072-07-09,3207,202828,0,0
2072-07-10,3819,202828,0,0
2072-07-11,11173,202828,0,0
2072-07-12,11115,202828,0,0
2072-07-13,9630,202828,0,0
2072-07-14,8091,202828,0,0
2072-07-15,6855,202828,0,0
2072-07-16,5874,202828,0,0
2072-07-17,5092,202828,0,0
2072-07-18,4459,202828,0,0
2072-07-19,4803,202828,0,0
2072-07-20,4778,202828,0,0
2072-07-21,4406,202828,0,0
2072-07-22,3990,202828,0,0
2072-07-23,3618,202828,0,0
2072-07-24,3299,202828,0,0
2072-07-25,3027,202828,0,0
2072-07-26,2796,202828,0,0
2072-07-27,2600,202828,0,0
2072-07-28,2430,202824,0,0
2072-07-29,2283,202791,0,0
2072-07-30,2926,202734,0,0
2072-07-31,3426,202828,0,0
2072-08-01,3545,202828,0,0
2072-08-02,3368,202828,0,0
2072-08-03,3121,202828,0,0
2072-08-04,2883,202828,0,0
2072-08-05,2668,202828,0,0
2072-08-06,2477,202828,0,0
2072-08-07,2311,202804,0,0
2072-08-08,2165,202748,0,0
2072-08-09,2062,202665,0,0
2072-08-10,2298,202575,0,0
2072-08-11,2497,202653,0,0
2072-08-12,2525,202763,0,0
2072-08-13,2437,202828,0,0
2072-08-14,2310,202828,0,0
2072-08-15,2182,202816,0,0
2072-08-16,2113,202770,0,0
2072-08-17,2053,202694,0,0
2072-08-18,2803,202523,0,0
2072-08-19,3804,202813,0,0
2072-08-20,3810,202828,0,0
2072-08-21,3496,202828,0,0
2072-08-22,3149,202828,0,0
2072-08-23,2839,202828,0,0
2072-08-24,2853,202828,0,0
2072-08-25,2808,202828,0,0
2072-08-26,2670,202828,0,0
2072-08-27,2495,202828,0,0
2072-08-28,2370,202828,0,0
2072-08-29,2317,202828,0,0
2072-08-30,2247,202828,0,0
2072-08-31,2155,202828,0,0
2072-09-01,2044,202828,0,0
2072-09-02,1991,202828,0,0
2072-09-03,1937,202752,0,0
2072-09-04,1871,202568,0,0
2072-09-05,1787,202263,0,0
2072-09-06,1709,201817,0,0
2072-09-07,1638,201241,0,0
2072-09-08,1571,200545,0,0
2072-09-09,1509,199734,0,0
2072-09-10,1488,198818,0,0
2072-09-11,1488,197867,0,0
2072-09-12,1513,196885,0,0
2072-09-13,1526,195876,0,0
2072-09-14,1540,194839,0,0
2072-09-15,1519,193795,0,0
2072-09-16,1470,192723,0,0
2072-09-17,1416,191600,0,0
2072-09-18,1389,190423,0,0
2072-09-19,1380,189237,0,0
2072-09-20,1364,188029,0,0
2072-09-21,1337,186782,0,0
2072-09-22,1304,185486,0,0
2072-09-23,1296,184141,0,0
2072-09-24,1308,182792,0,0
2072-09-25,1308,181429,0,0
2072-09-26,1475,180104,0,0
2072-09-27,1603,178973,0,0
2072-09-28,1685,177958,0,0
2072-09-29,1685,176981,0,0
2072-09-30,1658,176007,0,0
2072-10-01,1614,175174,0,0
2072-10-02,1530,174357,0,0
2072-10-03,1440,173487,0,0
2072-10-04,1359,172536,0,0
2072-10-05,1284,171495,0,0
2072-10-06,1219,170360,0,0
2072-10-07,1180,169132,0,0
2072-10-08,1180,167843,0,0
2072-10-09,1331,166609,0,0
2072-10-10,1506,165417,0,0
2072-10-11,1636,164402,0,0
2072-10-12,1649,163477,0,0
2072-10-13,1632,162514,0,0
2072-10-14,1593,161602,0,0
2072-10-15,1512,160721,0,0
2072-10-16,1417,159804,0,0
2072-10-17,1331,158810,0,0
2072-10-18,1252,157729,0,0
2072-10-19,1181,156553,0,0
2072-10-20,1119,155282,0,0
2072-10-21,1061,153919,0,0
2072-10-22,1010,152466,0,0
2072-10-23,982,151030,0,0
2072-10-24,1098,149545,0,0
2072-10-25,1455,148191,0,0
2072-10-26,1852,147288,0,0
2072-10-27,1968,146802,0,0
2072-10-28,2871,146387,0,0
2072-10-29,3731,146957,0,0
2072-10-30,3941,148712,0,0
2072-10-31,3596,150626,0,0
2072-11-01,3183,152304,0,0
2072-11-02,2881,153908,0,0
2072-11-03,2707,155344,0,0
2072-11-04,2430,156586,0,0
2072-11-05,3070,157515,0,0
2072-11-06,3529,158694,0,0
2072-11-07,4403,160271,0,0
2072-11-08,4236,162276,0,0
2072-11-09,3804,164194,0,0
2072-11-10,4275,166022,0,0
2072-11-11,4918,167969,0,0
2072-11-12,4556,170147,0,0
2072-11-13,3971,172195,0,0
2072-11-14,3435,174087,0,0
2072-11-15,2986,175853,0,0
2072-11-16,2614,176836,0,0
2072-11-17,2321,177746,0,0
2072-11-18,2828,178600,0,0
2072-11-19,3075,179666,0,0
2072-11-20,2933,180734,0,0
2072-11-21,7377,181735,0,0
2072-11-22,7956,183568,0,0
2072-11-23,6847,185448,0,0
2072-11-24,7295,187207,0,0
2072-11-25,7177,189087,0,0
2072-11-26,6686,190967,0,0
2072-11-27,7632,192804,0,0
2072-11-28,6938,194684,0,0
2072-11-29,6108,196564,0,0
2072-11-30,6051,198259,0,0
2072-12-01,5564,199672,0,0
2072-12-02,5862,200484,0,0
2072-12-03,7067,201489,0,0
2072-12-04,7456,202580,0,0
2072-12-05,6886,202828,0,0
2072-12-06,6273,202828,0,0
2072-12-07,5739,202828,0,0
2072-12-08,5290,202828,0,0
2072-12-09,4907,202828,0,0
2072-12-10,4579,202828,0,0
2072-12-11,4298,202828,0,0
2072-12-12,4232,202828,0,0
2072-12-13,4083,202828,0,0
2072-12-14,4405,202828,0,0
2072-12-15,4391,202828,0,0
2072-12-16,4311,202828,0,0
2072-12-17,4127,202828,0,0
2072-12-18,4180,202828,0,0
2072-12-19,4076,202828,0,0
2072-12-20,4179,202828,0,0
2072-12-21,4561,202828,0,0
2072-12-22,4496,202828,0,0
2072-12-23,5604,202828,0,0
2072-12-24,13492,201294,0,0
2072-12-25,12846,199760,0,0
2072-12-26,11248,198226,0,0
2072-12-27,9926,196692,0,0
2072-12-28,8854,195158,0,0
2072-12-29,11894,193624,0,0
2072-12-30,10884,192068,0,0
2073-01-01,9818,190331,0,0
2073-01-02,8929,188884,0,0
2073-01-03,8197,190066,0,0
2073-01-04,7767,191982,0,0
2073-01-05,7249,193898,0,0
2073-01-06,6782,195814,0,0
2073-01-07,6375,197342,0,0
2073-01-08,6019,198175,0,0
2073-01-09,6369,199008,0,0
2073-01-10,6185,199841,0,0
2073-01-11,5879,200674,0,0
2073-01-12,5824,201507,0,0
2073-01-13,5596,202340,0,0
2073-01-14,5335,202828,0,0
2073-01-15,5092,202828,0,0
2073-01-16,5251,202828,0,0
2073-01-17,5137,202828,0,0
2073-01-18,4929,202828,0,0
2073-01-19,5140,202828,0,0
2073-01-20,5727,202828,0,0
2073-01-21,6913,202828,0,0
2073-01-22,11761,202828,0,0
2073-01-23,10753,202828,0,0
2073-01-24,9551,202828,0,0
2073-01-25,10802,202828,0,0
2073-01-26,9863,202828,0,0
2073-01-27,12046,202828,0,0
2073-01-28,14828,202828,0,0
2073-01-29,13413,202828,0,0
2073-01-30,12117,202828,0,0
2073-01-31,11481,202828,0,0
2073-02-01,17666,202828,0,0
2073-02-02,19583,202828,0,0
2073-02-03,19704,202828,0,0
2073-02-04,17798,202828,0,0
2073-02-05,16208,202828,0,0
2073-02-06,16257,202828,0,0
2073-02-07,15318,202828,0,0
2073-02-08,14194,202828,0,0
2073-02-09,13227,202828,0,0
2073-02-10,12406,202828,0,0
2073-02-11,11688,202828,0,0
2073-02-12,11059,202828,0,0
2073-02-13,10506,202828,0,0
2073-02-14,10012,202828,0,0
2073-02-15,9572,202828,0,0
2073-02-16,9174,202828,0,0
2073-02-17,8802,202828,0,0
2073-02-18,8457,202828,0,0
2073-02-19,8140,202828,0,0
2073-02-20,7842,202828,0,0
2073-02-21,7563,202828,0,0
2073-02-22,7299,202828,0,0
2073-02-23,7049,202828,0,0
2073-02-24,6812,202828,0,0
2073-02-25,6586,202828,0,0
2073-02-26,6368,202828,0,0
2073-02-27,6162,202828,0,0
2073-02-28,5963,202828,0,0
2073-03-01,6914,202828,0,0
2073-03-02,9190,202828,0,0
2073-03-03,8890,202828,0,0
2073-03-04,11428,202828,0,0
2073-03-05,10852,202828,0,0
2073-03-06,10030,202828,0,0
2073-03-07,9322,202828,0,0
2073-03-08,8717,202828,0,0
2073-03-09,8199,202828,0,0
2073-03-10,7747,202828,0,0
2073-03-11,7348,202828,0,0
2073-03-12,6994,202828,0,0
2073-03-13,6676,202828,0,0
2073-03-14,6389,202828,0,0
2073-03-15,6126,202828,0,0
2073-03-16,5889,202828,0,0
2073-03-17,5669,202828,0,0
2073-03-18,5600,202828,0,0
2073-03-19,5430,202828,0,0
2073-03-20,5505,202828,0,0
2073-03-21,5371,202828,0,0
2073-03-22,5171,202828,0,0
2073-03-23,4971,202828,0,0
2073-03-24,4915,202828,0,0
2073-03-25,4773,202828,0,0
2073-03-26,4608,202828,0,0
2073-03-27,4437,202828,0,0
2073-03-28,4276,202828,0,0
2073-03-29,4126,202828,0,0
2073-03-30,3980,202828,0,0
2073-03-31,3841,202828,0,0
2073-04-01,6349,202828,0,0
2073-04-02,6689,202828,0,0
2073-04-03,6288,202828,0,0
2073-04-04,5926,202828,0,0
2073-04-05,5541,202828,0,0
2073-04-06,5192,202828,0,0
2073-04-07,4885,202828,0,0
2073-04-08,4617,202828,0,0
2073-04-09,4379,202828,0,0
2073-04-10,4168,202828,0,0
2073-04-11,3979,202828,0,0
2073-04-12,3807,202828,0,0
2073-04-13,3650,202828,0,0
2073-04-14,3506,202828,0,0
2073-04-15,3372,202828,0,0
2073-04-16,3247,202828,0,0
2073-04-17,3131,202828,0,0
2073-04-18,3021,202828,0,0
2073-04-19,3581,202828,0,0
2073-04-20,4029,202828,0,0
2073-04-21,4010,202828,0,0
2073-04-22,3814,202828,0,0
2073-04-23,3590,202828,0,0
2073-04-24,5073,202828,0,0
2073-04-25,5294,202828,0,0
2073-04-26,4929,202828,0,0
2073-04-27,4502,202828,0,0
2073-04-28,4122,202828,0,0
2073-04-29,3796,202828,0,0
2073-04-30,3519,202828,0,0
2073-05-01,3283,202828,0,0
2073-05-02,3166,202828,0,0
2073-05-03,3259,202828,0,0
2073-05-04,4068,202828,0,0
2073-05-05,5583,202828,0,0
2073-05-06,5492,202828,0,0
2073-05-07,4965,202828,0,0
2073-05-08,4615,202828,0,0
2073-05-09,5048,202828,0,0
2073-05-10,4829,202828,0,0
2073-05-11,4419,202828,0,0
2073-05-12,4059,202828,0,0
2073-05-13,3816,202828,0,0
2073-05-14,3701,202828,0,0
2073-05-15,6006,202828,0,0
2073-05-16,7201,202828,0,0
2073-05-17,6755,202828,0,0
2073-05-18,6137,202828,0,0
2073-05-19,5591,202828,0,0
2073-05-20,5132,202828,0,0
2073-05-21,4742,202828,0,0
2073-05-22,4412,202828,0,0
2073-05-23,4139,202828,0,0
2073-05-24,4043,202828,0,0
2073-05-25,3883,202828,0,0
2073-05-26,3697,202828,0,0
2073-05-27,3510,202828,0,0
2073-05-28,3339,202828,0,0
2073-05-29,3181,202828,0,0
2073-05-30,3041,202828,0,0
2073-05-31,2910,202828,0,0
2073-06-01,2791,202828,0,0
2073-06-02,2672,202828,0,0
2073-06-03,2570,202828,0,0
2073-06-04,2474,202828,0,0
2073-06-05,2384,202828,0,0
2073-06-06,2300,202826,0,0
2073-06-07,2220,202811,0,0
2073-06-08,2147,202784,0,0
2073-06-09,2109,202746,0,0
2073-06-10,2091,202663,0,0
2073-06-11,2071,202519,0,0
2073-06-12,2044,202319,0,0
2073-06-13,2013,202064,0,0
2073-06-14,1965,201753,0,0
2073-06-15,1904,201369,0,0
2073-06-16,1843,200897,0,0
2073-06-17,1785,200338,0,0
2073-06-18,1730,199693,0,0
2073-06-19,1677,198967,0,0
2073-06-20,1626,198159,0,0
2073-06-21,1577,197275,0,0
2073-06-22,1528,196316,0,0
2073-06-23,1484,195284,0,0
2073-06-24,1440,194183,0,0
2073-06-25,1397,193017,0,0
2073-06-26,1357,191789,0,0
2073-06-27,1318,190504,0,0
2073-06-28,1280,189162,0,0
2073-06-29,1242,187764,0,0
2073-06-30,1207,186412,0,0
2073-07-01,1172,185010,0,0
2073-07-02,1137,183460,0,0
2073-07-03,1104,181840,0,0
2073-07-04,1074,180173,0,0
2073-07-05,1044,178461,0,0
2073-07-06,1016,176705,0,0
2073-07-07,989,174908,0,0
2073-07-08,962,173070,0,1
2073-07-09,936,171882,0,1
2073-07-10,909,170655,0,1
2073-07-11,884,169392,0,1
2073-07-12,858,168092,0,1
2073-07-13,833,166756,0,1
2073-07-14,811,165385,0,1
2073-07-15,787,163982,0,1
2073-07-16,765,162546,0,1
2073-07-17,743,161079,0,1
2073-07-18,723,159580,0,1
2073-07-19,830,158051,0,2
2073-07-20,812,156834,0,2
2073-07-21,793,155590,0,2
2073-07-22,777,154318,0,2
2073-07-23,759,153020,0,2
2073-07-24,725,151695,0,2
2073-07-25,715,150329,0,2
2073-07-26,715,148942,0,2
2073-07-27,736,147535,0,2
2073-07-28,770,146130,0,2
2073-07-29,790,144766,0,2
2073-07-30,833,143472,0,2
2073-07-31,872,142242,0,2
2073-08-01,896,141050,0,2
2073-08-02,913,139844,0,2
2073-08-03,915,138650,0,2
2073-08-04,904,137436,0,2
2073-08-05,897,136251,0,2
2073-08-06,904,135069,0,2
2073-08-07,904,133874,0,2
2073-08-08,904,132679,0,2
2073-08-09,904,131486,0,2
2073-08-10,899,130295,0,2
2073-08-11,890,129103,0,2
2073-08-12,874,127904,0,2
2073-08-13,846,126691,0,2
2073-08-14,818,125451,0,2
2073-08-15,791,124182,0,2
2073-08-16,765,122883,0,2
2073-08-17,726,121555,0,2
2073-08-18,704,120182,0,2
2073-08-19,679,118782,0,2
2073-08-20,674,117397,0,2
2073-08-21,674,116023,0,2
2073-08-22,693,114637,0,2
2073-08-23,708,113241,0,2
2073-08-24,725,111826,0,3
2073-08-25,731,110506,0,3
2073-08-26,725,109168,0,3
2073-08-27,712,107807,0,3
2073-08-28,695,106424,0,3
2073-08-29,678,105021,0,3
2073-08-30,663,103597,0,3
2073-08-31,644,102151,0,3
2073-09-01,623,100682,0,3
2073-09-02,603,99150,0,3
2073-09-03,585,97599,0,3
2073-09-04,566,96048,0,3
2073-09-05,559,94497,0,3
2073-09-06,559,92939,0,3
2073-09-07,561,91381,0,3
2073-09-08,557,89823,0,3
2073-09-09,542,88265,0,3
2073-09-10,528,86782,0,3
2073-09-11,513,85299,0,3
2073-09-12,510,83816,0,3
2073-09-13,510,82333,0,3
2073-09-14,515,80850,0,3
2073-09-15,524,79367,0,3
2073-09-16,543,77884,0,3
2073-09-17,761,76460,0,3
2073-09-18,874,75443,0,3
2073-09-19,1250,74596,0,3
2073-09-20,1495,74104,0,3
2073-09-21,1564,73807,0,3
2073-09-22,1369,73522,0,3
2073-09-23,2518,72986,0,3
2073-09-24,4252,74068,0,3
2073-09-25,4294,76642,0,3
2073-09-26,3757,79151,0,3
2073-09-27,3490,81333,0,3
2073-09-28,3373,83523,0,3
2073-09-29,3464,85737,0,3
2073-09-30,3226,88049,0,3
2073-10-01,2911,90243,0,3
2073-10-02,2742,92287,0,3
2073-10-03,3076,94132,0,3
2073-10-04,3298,96288,0,3
2073-10-05,3086,98468,0,3
2073-10-06,2911,100529,0,2
2073-10-07,2717,102383,0,2
2073-10-08,2429,104070,0,2
2073-10-09,2182,105495,0,2
2073-10-10,1875,106570,0,1
2073-10-11,1855,107185,0,1
2073-10-12,2408,107886,0,1
2073-10-13,2982,109280,0,1
2073-10-14,2965,111206,0,1
2073-10-15,2892,113016,0,1
2073-10-16,2705,114725,0,1
2073-10-17,2432,116326,0,0
2073-10-18,2196,117246,0,0
2073-10-19,1995,117885,0,0
2073-10-20,1825,118241,0,0
2073-10-21,1677,118332,0,0
2073-10-22,1550,118178,0,0
2073-10-23,1439,117803,0,0
2073-10-24,1344,117230,0,0
2073-10-25,1261,116481,0,0
2073-10-26,1189,115578,0,0
2073-10-27,1189,114537,0,1
2073-10-28,1486,114147,0,1
2073-10-29,2141,114143,0,1
2073-10-30,2543,115038,0,0
2073-10-31,2543,115508,0,0
2073-11-01,2540,115904,0,0
2073-11-02,2540,116365,0,0
2073-11-03,2544,116804,0,0
2073-11-04,2544,117404,0,0
2073-11-05,2493,118105,0,0
2073-11-06,2388,118838,0,0
2073-11-07,2384,119504,0,0
2073-11-08,2384,120221,0,0
2073-11-09,2299,120870,0,0
2073-11-10,2154,121381,0,0
2073-11-11,1998,121710,0,0
2073-11-12,1852,121843,0,0
2073-11-13,1718,121780,0,0
2073-11-14,1600,121524,0,0
2073-11-15,1494,121086,0,0
2073-11-16,1402,120477,0,0
2073-11-17,1218,119711,0,0
2073-11-18,1233,118757,0,0
2073-11-19,1259,117742,0,0
2073-11-20,1266,116667,0,0
2073-11-21,1272,115540,0,0
2073-11-22,1260,114388,0,0
2073-11-23,1243,113210,0,0
2073-11-24,1251,112031,0,1
2073-11-25,1254,111525,0,1
2073-11-26,1496,111001,0,1
2073-11-27,1893,111025,0,1
2073-11-28,2130,111543,0,1
2073-11-29,2130,112264,0,0
2073-11-30,2094,112053,0,0
2073-12-01,2020,111817,0,0
2073-12-02,1864,111566,0,0
2073-12-03,1713,111236,0,1
2073-12-04,1602,111504,0,1
2073-12-05,1545,111639,0,1
2073-12-06,1789,111822,0,1
2073-12-07,2458,112101,0,0
2073-12-08,2731,112532,0,0
2073-12-09,2731,113241,0,0
2073-12-10,2655,113850,0,0
2073-12-11,2452,114510,0,0
2073-12-12,2255,115097,0,0
2073-12-13,2082,115534,0,0
2073-12-14,1927,115767,0,0
2073-12-15,1787,115781,0,0
2073-12-16,1664,115583,0,0
2073-12-17,1556,115186,0,0
2073-12-18,1428,114605,0,0
2073-12-19,1381,113825,0,0
2073-12-20,1413,112930,0,1
2073-12-21,1924,112842,0,1
2073-12-22,2355,113275,0,1
2073-12-23,2479,114251,0,0
2073-12-24,3224,114459,0,0
2073-12-25,3712,115753,0,0
2073-12-26,3526,117453,0,0
2073-12-27,3133,118995,0,0
2073-12-28,3522,120453,0,0
2073-12-29,3483,122196,0,0
2073-12-30,3171,123912,0,0
2073-12-31,4083,125463,0,0
2074-01-01,4153,127228,0,0
2074-01-02,3764,129281,0,0
2074-01-03,3533,131195,0,0
2074-01-04,4387,133081,0,0
2074-01-05,4346,135265,0,0
2074-01-06,4483,137351,0,0
2074-01-07,4769,139490,0,0
2074-01-08,4974,141720,0,0
2074-01-09,4924,144016,0,0
2074-01-10,6830,146314,0,0
2074-01-11,7707,148907,0,0
2074-01-12,7348,151500,0,0
2074-01-13,6495,154093,0,0
2074-01-14,7436,156684,0,0
2074-01-15,7990,159277,0,0
2074-01-16,7282,161870,0,0
2074-01-17,7482,164463,0,0
2074-01-18,8118,167056,0,0
2074-01-19,7469,169649,0,0
2074-01-20,6769,172242,0,0
2074-01-21,6170,174835,0,0
2074-01-22,5672,177219,0,0
2074-01-23,7026,179439,0,0
2074-01-24,7494,180763,0,0
2074-01-25,6988,181956,0,0
2074-01-26,7177,183149,0,0
2074-01-27,6723,184342,0,0
2074-01-28,6809,185480,0,0
2074-01-29,6417,186673,0,0
2074-01-30,8660,187689,0,0
2074-01-31,8287,188882,0,0
2074-02-01,7639,190075,0,0
2074-02-02,7063,191291,0,0
2074-02-03,6572,192391,0,0
2074-02-04,6149,193311,0,0
2074-02-05,5785,194094,0,0
2074-02-06,5464,194770,0,0
2074-02-07,5180,195359,0,0
2074-02-08,4965,195875,0,0
2074-02-09,5690,196343,0,0
2074-02-10,6647,196971,0,0
2074-02-11,6390,197958,0,0
2074-02-12,8745,198833,0,0
2074-02-13,8331,200049,0,0
2074-02-14,7799,201265,0,0
2074-02-15,8703,202481,0,0
2074-02-16,8409,202828,0,0
2074-02-17,7778,202828,0,0
2074-02-18,7327,202828,0,0
2074-02-19,6951,202828,0,0
2074-02-20,6533,202828,0,0
2074-02-21,6155,202828,0,0
2074-02-22,5823,202828,0,0
2074-02-23,5532,202828,0,0
2074-02-24,5269,202828,0,0
2074-02-25,5800,202828,0,0
2074-02-26,5731,202828,0,0
2074-02-27,5477,202828,0,0
2074-02-28,5209,202828,0,0
2074-03-01,4965,202828,0,0
2074-03-02,4780,202828,0,0
2074-03-03,7995,202828,0,0
2074-03-04,8670,202828,0,0
2074-03-05,8021,202828,0,0
2074-03-06,7347,202828,0,0
2074-03-07,6769,202828,0,0
2074-03-08,6282,202828,0,0
2074-03-09,5867,202828,0,0
2074-03-10,5509,202828,0,0
2074-03-11,5200,202828,0,0
2074-03-12,4929,202828,0,0
2074-03-13,4690,202828,0,0
2074-03-14,4700,202828,0,0
2074-03-15,4573,202828,0,0
2074-03-16,4722,202828,0,0
2074-03-17,4635,202828,0,0
2074-03-18,4447,202828,0,0
2074-03-19,6425,202828,0,0
2074-03-20,6552,202828,0,0
2074-03-21,7114,202828,0,0
2074-03-22,6749,202828,0,0
2074-03-23,6284,202828,0,0
2074-03-24,5848,202828,0,0
2074-03-25,7756,202828,0,0
2074-03-26,7624,202828,0,0
2074-03-27,7085,202828,0,0
2074-03-28,6578,202828,0,0
2074-03-29,6139,202828,0,0
2074-03-30,5760,202828,0,0
2074-03-31,5432,202828,0,0
2074-04-01,5143,202828,0,0
2074-04-02,4887,202828,0,0
2074-04-03,4658,202828,0,0
2074-04-04,4452,202828,0,0
2074-04-05,4264,202828,0,0
2074-04-06,4092,202828,0,0
2074-04-07,3932,202828,0,0
2074-04-08,3783,202828,0,0
2074-04-09,3646,202828,0,0
2074-04-10,3519,202828,0,0
2074-04-11,3397,202828,0,0
2074-04-12,3279,202828,0,0
2074-04-13,3170,202828,0,0
2074-04-14,3065,202828,0,0
2074-04-15,2966,202828,0,0
2074-04-16,2871,202828,0,0
2074-04-17,2778,202828,0,0
2074-04-18,2688,202828,0,0
2074-04-19,2954,202828,0,0
2074-04-20,3815,202828,0,0
2074-04-21,4048,202828,0,0
2074-04-22,4100,202828,0,0
2074-04-23,4003,202828,0,0
2074-04-24,3788,202828,0,0
2074-04-25,3527,202828,0,0
2074-04-26,3377,202828,0,0
2074-04-27,3802,202828,0,0
2074-04-28,3865,202828,0,0
2074-04-29,3681,202828,0,0
2074-04-30,3437,202828,0,0
2074-05-01,3201,202828,0,0
2074-05-02,2986,202828,0,0
2074-05-03,2994,202828,0,0
2074-05-04,3249,202828,0,0
2074-05-05,3625,202828,0,0
2074-05-06,3655,202828,0,0
2074-05-07,3492,202828,0,0
2074-05-08,3284,202828,0,0
2074-05-09,3081,202828,0,0
2074-05-10,2895,202828,0,0
2074-05-11,2728,202828,0,0
2074-05-12,2581,202828,0,0
2074-05-13,2450,202828,0,0
2074-05-14,2332,202828,0,0
2074-05-15,2225,202828,0,0
2074-05-16,2129,202828,0,0
2074-05-17,2131,202828,0,0
2074-05-18,2982,202828,0,0
2074-05-19,11335,202828,0,0
2074-05-20,10550,202828,0,0
2074-05-21,8891,202828,0,0
2074-05-22,7505,202828,0,0
2074-05-23,6910,202828,0,0
2074-05-24,6066,202828,0,0
2074-05-25,9884,202828,0,0
2074-05-26,21573,202828,0,0
2074-05-27,18680,202828,0,0
2074-05-28,18895,202828,0,0
2074-05-29,16597,202828,0,0
2074-05-30,14957,202828,0,0
2074-05-31,13393,202828,0,0
2074-06-01,12105,202828,0,0
2074-06-02,11024,202828,0,0
2074-06-03,10144,202828,0,0
2074-06-04,9392,202828,0,0
2074-06-05,8762,202828,0,0
2074-06-06,8214,202828,0,0
2074-06-07,7742,202828,0,0
2074-06-08,7329,202828,0,0
2074-06-09,8561,202828,0,0
2074-06-10,8267,202828,0,0
2074-06-11,7796,202828,0,0
2074-06-12,7367,202828,0,0
2074-06-13,6984,202828,0,0
2074-06-14,6644,202828,0,0
2074-06-15,6342,202828,0,0
2074-06-16,6065,202828,0,0
2074-06-17,5813,202828,0,0
2074-06-18,5586,202828,0,0
2074-06-19,5371,202828,0,0
2074-06-20,5171,202828,0,0
2074-06-21,4982,202828,0,0
2074-06-22,4806,202828,0,0
2074-06-23,4639,202828,0,0
2074-06-24,4479,202828,0,0
2074-06-25,4329,202828,0,0
2074-06-26,4185,202828,0,0
2074-06-27,4046,202828,0,0
2074-06-28,3914,202828,0,0
2074-06-29,3875,202828,0,0
2074-06-30,3793,202828,0,0
2074-07-01,3678,202828,0,0
2074-07-02,3541,202763,0,0
2074-07-03,3420,202681,0,0
